"id","status","sort","name","slug","image","description","type","crosses","breeder","effects","ailment","flavor","location","terpenes","thc","thca","thcv","cbd","cbda","cbdv","cbn","cbg","cbgm","cbgv","cbc","cbcv","cbv","cbe","cbt","cbl"
"92","1","0","Chemdawg",NULL,NULL,NULL,"Hybrid","0","Bud Rx Delivery",NULL,NULL,NULL,"Los Angeles, CA",NULL,"1700",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"93","1","0","Chemdawg #4",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"94","1","0","Chernobyl",NULL,NULL,NULL,"Hybrid","0","TGA Seeds",NULL,NULL,NULL,"Pomona, CA",NULL,"1700",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"95","1","0","Cherry AK-47",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"96","1","0","Cherry Bomb",NULL,NULL,NULL,"Hybrid","353, 562","Almighty Seeds",NULL,NULL,NULL,NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"97","1","0","Cherry Kush",NULL,NULL,NULL,"Organi","0","Carl D.",NULL,NULL,NULL,"Artesia, CA",NULL,"1300",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"98","1","0","Chiesel",NULL,NULL,NULL,"Sativa","0","Holistic Healing Collective",NULL,NULL,NULL,"Richmond, CA",NULL,"2300",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"99","1","0","Chocolate Kush",NULL,NULL,NULL,"Hybrid","0","DNA Genetics","Relaxed, Sleepy, Happy, Euphoric, Hungry, Dry Mouth, Paranoid","Stress, Pain, Insomnia, Lack of Appetite","Earthy, Coffee, Sweet",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"100","1","0","Chocolope",NULL,NULL,NULL,"Sativa","0","WOSC","Happy, Energetic, Uplifted, Euphoric, Creative, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain, Lack of Appetite","Earthy, Coffee, Sweet","Cypress, CA",NULL,"1900",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"101","1","0","Church OG",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder","Relaxed, Happy, Uplifted, Creative, Horny, Dry Mouth, Paranoid","Stress, Depression, Pain, Insomnia","Earthy, Citrus",NULL,NULL,"127",NULL,NULL,"20",NULL,NULL,"10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"102","1","0","Cinderella 99",NULL,NULL,NULL,"Sativa","0","Holistic Healing Collective",NULL,NULL,NULL,"Richmond, CA",NULL,"1200",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"103","1","0","Citrus Kush",NULL,NULL,NULL,"Hybrid","0",,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"104","1","0","Connie Chung",NULL,NULL,NULL,"Hybrid","0","DNA Genetics",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"105","1","0","Cotton Candy Kush",NULL,NULL,NULL,"Hybrid","0",,NULL,NULL,NULL,NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"106","1","0","Cracker Jack",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder","Uplifted, Energetic, Focused, Creative, Talkative, Dry Mouth, Paranoid","Stress, Depression, Lack of Appetite, Nausea","Citrus",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"107","1","0","Critical Mass",NULL,NULL,NULL,"Hybrid","10, 370","Seed Bank","Relaxed, Happy, Sleepy, Uplifted, Focused, Dry Mouth, Anxious, Paranoid","Stress, Pain, Depression, Insomnia, Inflammation","Earthy, Sweet",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"108","1","0","Dairy Queen",NULL,NULL,NULL,"Hybrid","0","TGA Seeds",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"109","1","0","Darth Vader OG",NULL,NULL,NULL,"Indica","0",,"Relaxed, Sleepy, Happy, Euphoric, Hungry, Dry Mouth, Paranoid","Insomnia, Stress, Pain, Depression","Grape, Earthy, Sweet",NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"110","1","0","Death Star",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder","Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Anxious, Paranoid","Stress, Pain, Depression, Insomnia, Nausea","Earthy",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"111","1","0","Deep Purple",NULL,NULL,NULL,"Hybrid","0","TGA Seeds","Relaxed, Euphoric, Sleepy, Happy, Tingly, Dry Mouth, Anxious","Stress, Pain, Depression, Insomnia, Lack of Appetite","Grape, Earthy, Sweet",NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"112","1","0","Diablo",NULL,NULL,NULL,"Hybrid","0","Next Generation Seeds","Relaxed, Happy, Euphoric, Uplifted, Sleepy, Dry Mouth, Anxious, Paranoid","Stress, Pain, Insomnia, Depression, Inflammation","Earthy","Los Angeles, CA",NULL,"1700",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"113","1","0","Diesel Duff",NULL,NULL,NULL,"Hybrid","0",,NULL,NULL,NULL,NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"114","1","0","DJ Short Blueberry",NULL,NULL,NULL,"Indica","0","DJ Short","Relaxed, Happy, Euphoric, Uplifted, Creative, Dry Mouth, Anxious","Stress, Insomnia, Pain, Depression, Lack of Appetite","Blueberry, Sweet, Berry",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"115","1","0","Domino",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder","Sleepy, Happy, Tingly, Uplifted, Euphoric, Dry Mouth","Stress, Insomnia, Depression, Pain, Muscle Spasms",,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"116","1","0","Double D",NULL,NULL,NULL,"Sativa","0","PAPA GANJA",NULL,NULL,NULL,"Lake Forest, CA",NULL,"1800",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"117","1","0","Double Diesel",NULL,NULL,NULL,"Hybrid","0","Lowlife Seeds","Creative, Happy, Focused, Energetic, Euphoric, Dry Mouth, Paranoid","Depression, Stress, Pain, Insomnia","Lime, Citrus",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"118","1","0","Dream Queen",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder",NULL,NULL,NULL,"Richmond, CA",NULL,"1200",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"119","1","0","Durban Cheese",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"120","1","0","Durban Poison",NULL,NULL,NULL,"Sativa","0","Nirvana","Uplifted, Happy, Energetic, Focused, Euphoric, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain, Nausea","Earthy, Sweet, Pine",NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"121","1","0","Dutch Treat",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"122","1","0","Early Girl",NULL,NULL,NULL,"Indica","0",,"Relaxed, Happy, Uplifted, Euphoric, Hungry, Dry Mouth, Anxious, Paranoid","Stress, Pain, Depression, Muscle Spasms, Lack of Appetite","Citrus, Earthy, Sweet",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"123","1","0","Earthquake",NULL,NULL,NULL,"Hybrid","0",,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"124","1","0","East Coast Sour Diesel",NULL,NULL,NULL,"Sativa","0",,"Happy, Focused, Energetic, Uplifted, Euphoric, Dry Mouth, Paranoid, Anxious","Muscle Spasms, Stress, Pain, Depression, Inflammation","Citrus, Lemon",NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"125","1","0","Ed Rosenthal Super Bud",NULL,NULL,NULL,"Hybrid","0","Sensi Seeds",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"126","1","0","El Jeffe",NULL,NULL,NULL,"Hybrid","0",,NULL,NULL,NULL,NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"127","1","0","El Nino",NULL,NULL,NULL,"Hybrid","0","Green House Seed Co.",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"128","1","0","Euphoria",NULL,NULL,NULL,"Hybrid","0","Royal Queen",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"129","1","0","Exodus Cheese",NULL,NULL,NULL,"Hybrid","0","Green House Seed Co.",NULL,NULL,NULL,"San Juan Capistrano, CA",NULL,"500",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"130","1","0","Fire Haze",NULL,NULL,NULL,"Sativa","0",,"Focused, Euphoric, Happy, Relaxed, Uplifted, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain","Sweet, Berry, Earthy",NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"131","1","0","Fire OG",NULL,NULL,NULL,"Hybrid","0","Dark Heart Nursery",NULL,NULL,NULL,", CA",NULL,"2000",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"132","1","0","Flo",NULL,NULL,NULL,"Hybrid","10","DJ Short",NULL,NULL,NULL,NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"133","1","0","Frostbite",NULL,NULL,NULL,"Sativa","0",,"Sleepy, Happy, Relaxed, Tingly, Uplifted, Dry Mouth","Depression, Insomnia, Pain, Lack of Appetite, Stress","Earthy, Skunk, Berry",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"134","1","0","Fruity Pebbles",NULL,NULL,NULL,"Hybrid","0",,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"135","1","0","Fucking Incredible",NULL,NULL,NULL,"Hybrid","0","Vancouver Island Seed Company","Relaxed, Euphoric, Happy, Uplifted, Dry Mouth, Paranoid, Anxious","Pain, Stress, Depression, Insomnia","Skunk, Earthy",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"136","1","0","G-13",NULL,NULL,NULL,"Hybrid","0",,NULL,NULL,NULL,NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"137","1","0","G13 Haze",NULL,NULL,NULL,"Hybrid","0","Soma Seeds",NULL,NULL,NULL,NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"138","1","0","God Bud",NULL,NULL,NULL,"Hybrid","0","Jordan of the Islands","Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Paranoid, Anxious","Stress, Pain, Depression, Inflammation, Insomnia","Earthy, Sweet",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"139","1","0","Godberry",NULL,NULL,NULL,"Indica","0",,"Relaxed, Sleepy, Happy, Euphoric, Dry Mouth, Paranoid","Insomnia, Pain, Stress, Muscle Spasms, Depression","Berry, Blueberry, Sweet",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"140","1","0","God's Gift",NULL,NULL,NULL,"Hybrid","0",,NULL,NULL,NULL,NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"141","1","0","Golden Goat",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder",NULL,NULL,NULL,"Richmond, CA",NULL,"1400",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"142","1","0","Goo",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder","Sleepy, Relaxed, Hungry, Euphoric, Happy, Dry Mouth, Paranoid","Pain, Stress, Insomnia, Lack of Appetite, Muscle Spasms","Berry, Sweet, Blueberry","Morongo Basin, CA",NULL,"1300",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"143","1","0","Goldwing",NULL,NULL,NULL,"Sativa","0",,"Uplifted, Happy, Euphoric, Creative, Energetic, Dry Mouth, Paranoid","Stress, Depression, Nausea, Pain, Muscle Spasms",,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"144","1","0","Grand Hindu",NULL,NULL,NULL,"Indica","0",,"Relaxed, Sleepy, Happy, Horny, Creative, Dry Mouth, Paranoid","Inflammation, Pain, Stress","Grape, Citrus",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"145","1","0","Grandaddy Purple",NULL,NULL,NULL,"Indica","0","Holistic Healing Collective",NULL,NULL,NULL,"Richmond, CA",NULL,"1400",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"146","1","0","Grape Ape",NULL,NULL,NULL,"Hybrid","0","Apothecary Seed Company","Relaxed, Sleepy, Happy, Euphoric, Uplifted, Dry Mouth, Anxious","Stress, Pain, Insomnia, Depression","Grape, Sweet, Berry","Richmond, CA",NULL,"1600",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"147","1","0","Grape Crush",NULL,NULL,NULL,"Indica","0",,"Relaxed, Euphoric, Happy, Uplifted, Creative, Dry Mouth","Stress, Pain, Depression, Muscle Spasms, Insomnia","Grape, Sweet, Berry",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"148","1","0","Grape God",NULL,NULL,NULL,"Hybrid","0",,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"149","1","0","Grape Kush",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"150","1","0","Grape Skunk",NULL,NULL,NULL,"Hybrid","0","Next Generation Seeds","Happy, Uplifted, Talkative, Energetic, Relaxed, Dry Mouth","Nausea, Stress, Pain, Depression, Insomnia","Skunk, Earthy, Grape",NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"151","1","0","Grapefruit",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder","Happy, Energetic, Euphoric, Relaxed, Uplifted, Dry Mouth, Paranoid","Stress, Depression, Pain","Citrus, Sweet",NULL,NULL,"127",NULL,NULL,"40",NULL,NULL,"20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"152","1","0","Grapefruit Haze",NULL,NULL,NULL,"Hybrid","0","Next Generation Seeds","Uplifted, Happy, Euphoric, Relaxed, Talkative, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Muscle Spasms","Lemon, Citrus",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"153","1","0","Gravity",NULL,NULL,NULL,"Hybrid","0","T.H.Seeds","Sleepy, Hungry, Relaxed, Horny, Euphoric, Dry Mouth, Paranoid","Stress, Depression, Pain, Insomnia","Sweet, Citrus, Rose",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"154","1","0","Green Candy",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder","Happy, Uplifted, Relaxed, Energetic, Focused, Dry Mouth, Paranoid, Anxious","Depression, Stress, Nausea, Pain, Insomnia","Sweet, Pine, Earthy",NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"155","1","0","Green Crack",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder","Energetic, Happy, Uplifted, Focused, Euphoric, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain","Citrus, Sweet, Earthy","Los Angeles, CA",NULL,"1700",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"156","1","0","Green Crack Extreme",NULL,NULL,NULL,"Sativa","0",,"Energetic, Talkative, Uplifted, Creative, Focused, Dry Mouth, Paranoid","Stress, Depression, Pain, Nausea","Sweet, Earthy",NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"157","1","0","Green Door Kush",NULL,NULL,NULL,"Hybrid","0",,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"158","1","0","Green Dream",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder",NULL,NULL,NULL,"Redondo Beach, CA",NULL,"1600",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"159","1","0","Green Goblin",NULL,NULL,NULL,"Sativa","0",,"Uplifted, Focused, Happy, Creative, Euphoric, Dry Mouth, Paranoid, Anxious","Lack of Appetite, Stress, Depression, Insomnia","Pine, Citrus",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"160","1","0","Green Hornet",NULL,NULL,NULL,"Hybrid","0",,NULL,NULL,NULL,NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"161","1","0","Green Kush",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder","Euphoric, Hungry, Energetic, Sleepy, Relaxed, Dry Mouth, Paranoid","Stress, Pain, Depression, Nausea, Insomnia","Citrus, Sweet, Earthy",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"162","1","0","Green Queen",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"163","1","0","Harlequin",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder","Relaxed, Focused, Uplifted, Happy, Energetic, Dry Mouth, Anxious","Stress, Pain, Depression, Inflammation","Earthy, Sweet","San Juan Capistrano, CA",NULL,"600",NULL,NULL,"1000",NULL,NULL,"100000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"164","1","0","Hash Plant",NULL,NULL,NULL,"Indica","0","Sensi Seeds","Relaxed, Sleepy, Happy, Hungry, Euphoric, Dry Mouth, Paranoid","Stress, Pain, Insomnia, Depression","Earthy",NULL,NULL,"127",NULL,NULL,"13",NULL,NULL,"3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"165","1","0","Hashberry",NULL,NULL,NULL,"Hybrid","0","Mandala Seeds","Relaxed, Happy, Euphoric, Uplifted, Tingly, Dry Mouth, Paranoid, Anxious","Pain, Insomnia, Lack of Appetite, Muscle Spasms","Berry, Sweet",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"166","1","0","Hashplant Haze",NULL,NULL,NULL,"Sativa","0",,"Happy, Uplifted, Relaxed, Euphoric, Sleepy, Dry Mouth, Anxious","Pain, Stress, Depression, Insomnia","Blueberry, Sweet, Orange",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"167","1","0","Hawaiian Delight",NULL,NULL,NULL,"Indica","0",,"Happy, Relaxed, Horny, Uplifted, Euphoric, Dry Mouth, Paranoid","Pain, Stress, Nausea, Depression","Sweet",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"168","1","0","Hawaiian Fire",NULL,NULL,NULL,"Hybrid","0",,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"169","1","0","Hawaiian Sativa",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder","Uplifted, Euphoric, Happy, Relaxed, Sleepy, Dry Mouth, Paranoid","Nausea, Stress, Depression, Insomnia, Pain","Citrus, Sweet",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"170","1","0","Hawaiian Skunk",NULL,NULL,NULL,"Hybrid","370","Reeferman Seeds",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"171","1","0","Hawaiian Snow",NULL,NULL,NULL,"Hybrid","0","Green House Seed Co.","Happy, Relaxed, Uplifted, Euphoric, Creative, Dry Mouth, Anxious, Paranoid","Depression, Pain, Stress",,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"172","1","0","Hawaiian Thunder Fuck",NULL,NULL,NULL,"Hybrid","0",,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"173","1","0","Haze",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder","Euphoric, Uplifted, Happy, Energetic, Creative, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain","Earthy, Sweet",NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"174","1","0","Headband",NULL,NULL,NULL,"Hybrid","0","Unknown Breeder",NULL,NULL,NULL,"Richmond, CA",NULL,"1900",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"175","1","0","Heavy Duty Fruity",NULL,NULL,NULL,"Hybrid","0","ThSeeds",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"176","1","0","Hempstar",NULL,NULL,NULL,"Sativa","174","Dutch Passion","Happy, Focused, Relaxed, Euphoric, Uplifted, Dry Mouth, Paranoid","Stress, Depression, Nausea, Pain, Lack of Appetite","Earthy",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"177","1","0","Herojuana",NULL,NULL,NULL,"Hybrid","0","StructuredHydro",NULL,NULL,NULL,"Baltimore, MD",NULL,"1900",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"178","1","0","Himalayan Gold",NULL,NULL,NULL,"Hybrid","0","Greenhouse",NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"179","1","0","Hindu Kush",NULL,NULL,NULL,"Hybrid","0","Sacred Seeds","Relaxed, Sleepy, Euphoric, Happy, Hungry, Dry Mouth, Anxious, Paranoid","Stress, Pain, Insomnia, Depression, Lack of Appetite","Earthy, Sweet",NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"180","1","0","Hindu Skunk",NULL,NULL,NULL,"Hybrid","0","Oaksterdam Seed Company","Relaxed, Happy, Euphoric, Sleepy, Hungry, Dry Mouth, Paranoid","Stress, Pain, Insomnia, Depression, Nausea","Skunk, Earthy, Sweet",NULL,NULL,"127",NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
